gene,wt_0_r1,wt_0_r2,wt_0_r3,wt_15_r1,wt_15_r2,wt_15_r3,wt_30_r1,wt_30_r2,wt_30_r3,wt_60_r1,wt_60_r2,wt_60_r3,wt_120_r1,wt_120_r2,wt_120_r3,wt_180_r1,wt_180_r2,wt_180_r3,mut_0_r1,mut_0_r2,mut_0_r3,mut_15_r1,mut_15_r2,mut_15_r3,mut_30_r1,mut_30_r2,mut_30_r3,mut_60_r1,mut_60_r2,mut_60_r3,mut_120_r1,mut_120_r2,mut_120_r3,mut_180_r1,mut_180_r2,mut_180_r3
SPBP22H7.04,7.564237214782982,7.161357072479487,7.541029009038561,6.768596440715946,6.975848734213648,6.531753680794004,7.122075035496891,7.304704141171229,6.290257334363554,8.1788294012800975,7.735637886632219,7.9512746168096715,7.4698682908599014,7.561349067204232,7.685588183009975,7.409039407944145,7.7111989771137335,7.4791921290278065,7.245607624467146,7.309257345880693,7.345327635647008,7.054213203157479,7.260425738957243,7.383063761898432,6.879257223880455,7.151956972286168,7.189626228549312,7.572117258236944,7.592887454358827,8.238717720960294,7.403179138414159,7.384411731398147,7.749275080667031,7.47410722733327,7.289999190087525,7.5124965168492475
SPBP22H7.07,9.082363022476615,9.254981139878218,9.18630578562854,9.26152747596269,9.243473852872077,9.181085337976702,9.303172941979485,9.202188636090712,9.461922120845527,9.168434998974057,9.25445364082004,9.243471694240581,9.381527920332813,9.356579101712546,9.435085313638382,9.329445326478904,9.277654674055695,9.126608792492299,9.270124873822704,9.155329699940022,9.33599098830703,9.260999026356783,9.178398862776346,9.453373373746981,9.21365439838772,9.0104486290603365,9.41181093472896,9.321986813944626,9.047227330341697,9.47324821078483,9.206111622803647,9.129514457097017,9.15032274321999,9.275747098533463,9.138946757829222,9.313780412734342
SPBP22H7.08,10.796862578470904,11.470734456369584,11.292223147346153,11.198473743236924,11.588859568570255,11.530860160788267,10.538919216725402,11.143893217763067,11.133718113732762,10.956786316483157,10.602181404669318,10.908511502819941,10.89741421385056,11.439883101684487,11.631603946887816,11.138086537811576,11.459617027057725,11.594077543987149,10.880316526798897,10.921309577516189,10.426019110112417,11.363443601864605,11.406206046115214,10.834874015829827,11.211245993930403,10.854468389293187,10.80402590732889,10.595390928929094,10.426221109620839,10.543977058538372,10.709678534483103,10.925881746926098,10.83848850634249,11.310989392323204,11.299623501096475,11.319595413956671
SPBC32H8.01c,5.895193905864922,6.147950633804332,5.785178892390629,5.4831516489392325,5.834096185100859,5.379359182631335,4.920896140880825,5.561486568622804,5.71848148097371,5.3996812321976915,5.796630440692386,5.731620969679521,6.00153359133337,6.385565059505515,6.400571119494637,6.14962633619217,6.151889765201057,6.043822659451629,5.804914028273943,6.161258349997893,6.078613112270903,5.572372710039398,5.855400929776662,5.887076567644489,5.482525608767675,5.155344926350909,5.565255540632486,5.47994320169651,6.094475581030648,5.801862887282414,5.806670467851343,6.316532215991529,6.163172650438336,5.449317945768283,6.095237907368413,5.685405391780576
SPBC32H8.03,9.14178740229464,9.405536853205131,9.316133630713269,9.025563616063769,9.211874313529377,8.890107443192232,8.333048913401717,8.446887330721138,8.63658033237664,9.178070419231528,9.037368188456327,9.319516599797643,9.043930657759834,9.23698755393143,9.35176609634916,9.1725078643635,9.185640480482604,9.316479288638897,9.074608565256115,9.076113019275452,9.231216885461832,8.80025641734218,9.233849384717761,8.777271140997106,8.715334193836853,8.463895361612385,8.921380144805045,9.08273641132837,9.112997778151867,9.314648997344243,9.087735188960595,9.187989172357259,9.22494364342239,9.119254608377041,9.38860812373778,9.44913346402072
SPBC32H8.05,9.117324656252386,8.936553743508282,9.050302254014259,9.456249407234877,9.274394854573588,9.01468085558386,7.8077720813596745,7.9227837964157315,7.934368177820718,8.932605422688482,8.6625756219962,8.679848643494136,9.025018639600807,9.281632786838653,9.004210576763661,9.323321824393037,9.01862763207605,9.256894714224334,9.008958288177784,9.053541807630284,8.990894557133128,9.414462337969908,9.44546062582053,9.455892466023913,7.658289406188778,8.407002720506773,7.875031718666055,8.52748754923922,8.566810794708289,8.489618502359718,9.039309407763172,8.905231523378346,9.01296644083297,8.879006146938766,9.248276804856902,9.099283254278726
SPBC32H8.08c,8.818616649902095,8.578696244603012,8.5455750085749,8.057082994261538,7.663136745755008,8.033880001833614,8.246048809165115,7.8961590482176645,8.301344107142619,8.593849741137937,8.656356655428235,8.6308826095206,8.741904391360096,8.753117283125505,8.655848087765156,8.616640907985971,8.479592657235221,8.383498889795785,8.67187318214222,8.87075632174243,8.531685224565098,8.237672923971774,7.923000267417301,8.264080366598959,8.560389358637408,8.221379416457626,8.331847482935574,8.706021812957896,8.398497439293063,8.5527715366622,8.677208141732516,8.422416268760745,8.593766190275204,8.560719117225606,8.7722220487586,8.58190214640414
SPBC32H8.11,5.651021293104378,6.205209366849611,6.136985253098253,6.0213750134720625,5.834096185100859,4.19836518546589,5.867137950071433,6.2849944580884545,6.520925493811752,5.906605736097825,5.829931547920894,5.786427149186654,5.868123113249439,6.043281073948399,5.666237685968554,6.262999333758629,5.571829407108732,5.9842177355140596,6.178111944971421,6.256128224849162,6.320819268000534,5.767138152734742,5.884950029789029,6.372365883726542,5.8603509700258165,5.945291323452766,5.924874735386265,5.847374946365727,5.88404954660403,5.861027899253424,6.001653311711119,6.041143708433743,5.714280410093892,5.7542444308450165,5.677928498960083,6.0804192010499
SPBC11B10.02c,9.712414092624321,9.847690981147398,9.83101093836182,9.673822151636783,9.994836852274371,9.912008723410048,9.473581499469466,9.884302181598198,9.700900396424109,9.662748313907821,9.547420775247012,9.634316774734167,9.577494052482178,9.591877997464637,9.70945686237643,9.489296071371314,9.66741157278675,9.804541355856518,9.75607522401192,9.844910698410851,10.138899030068501,10.09331237087132,9.924339103128101,10.405462155058801,9.931916492493484,9.729648016009026,9.98028512274023,9.579764138460167,9.75230704241543,10.045643955517296,9.711987252277046,9.691569391790871,9.565867767666585,9.6010951679872,9.327643146928692,9.89478789659092
SPNCRNA.1437,6.068540729100431,6.056861095873022,5.51421069999487,5.724872706465288,5.874516983644976,4.983549266949064,5.323994391199537,5.44990937426471,5.324121443692557,5.742348911690467,6.012215606874433,5.786427149186654,5.891414013914808,5.828847652019505,6.0572290907187245,6.003003238941672,6.001420079771143,5.820916742151465,5.767856478259487,5.609848661856461,5.958539050571834,6.079631008726568,5.624231423607151,5.165860752984582,5.5966211601158,5.489408393107457,5.436386306254846,6.0946259244187635,6.307569795995913,6.119724962119915,6.221116769453242,5.851123058258823,6.092906713042201,5.944957939367402,5.933882013777772,5.499411860903614
SPBC11B10.04c,8.689507160531614,8.648104060788716,8.579985698136403,8.941264589644089,8.211939228192149,8.379176167643369,8.246048809165115,8.403566655601175,8.562073995887127,8.61531191616384,8.622726375107135,8.644104260419965,8.764897726976432,8.75707869635109,8.692478055915018,8.759707911030583,8.518696390024722,8.500882732678345,8.58908781963666,8.758464112510008,8.512152065723491,8.354742737600782,8.595657473881047,8.49768195225464,8.064214413960174,8.571330957045276,8.233634214657496,8.703586613153574,8.995247442983779,8.41471282815339,8.747452578467268,8.921873337248794,8.724185832377257,8.633835377060944,8.74634139973555,8.4339099213446609
SPBC11B10.05c,5.9449763356727905,5.923909615675156,5.963485961460638,5.4831516489392325,5.874516983644976,5.657511023416797,6.135890960942345,6.195548739754374,6.6666176105672355,6.334306266594821,6.448916788431382,6.527393772340976,6.082994013281218,6.406860920957241,6.490212906148644,6.2809556652618355,6.450901227138547,6.7612572973760425,5.974487216781497,6.517577589215457,6.800503072998534,6.079631008726568,5.855400929776662,6.479947230642741,6.128263331424517,6.483893769461204,6.594275923390199,6.314322741282488,6.291106080478285,6.709377306730188,6.348848760625315,6.671226993653171,6.338513792577891,6.385595095752928,6.260406069896295,6.140220858836555
SPBC11B10.06,7.573938008932426,7.241581311722489,7.639879516995653,7.818138920494931,7.2108486934054925,7.296344990786445,7.4253362631434205,7.08419890013544,6.6138178369102265,7.781880353974454,7.616078115760488,7.365203150175759,7.610856231000787,7.268078375486622,7.403334100276417,7.807240899452509,7.409855602242987,7.203055800779725,7.6992796917932385,7.709622914276809,7.379604845406617,7.18070973288076,7.645870524327107,7.188044205838708,7.374394898498089,7.536919651680205,7.416398696819428,7.471816947954974,7.871354359944308,7.132813609813628,7.504909856391719,7.493368331084407,7.700232855810262,7.743871583491642,7.942285657571763,7.424853237299847
SPBC11B10.07c,8.798229893711305,8.434550795257948,8.768041110132792,8.92518234564031,8.993821380046437,9.26632904120816,9.786968011610291,9.727915340191363,9.810788556189928,8.789000770707505,8.992031186495653,8.969538712741786,8.954300577427214,8.917852106254783,8.745729721036396,9.04926993918267,8.936886580633567,8.904137660238918,8.396871101198581,8.63388474043571,8.812722995498714,8.934414823263022,9.15943043265123,9.285072318772922,9.600570599424216,9.567769891663765,9.664248692673397,8.8864306417459,8.72036396089592,8.893195720178328,8.883412114746157,8.924628351311414,9.004069820152212,8.977724381290603,8.9414104615094665,8.800444980293681
SPNCRNA.24,5.306989777300334,5.602341040095821,5.51421069999487,5.795004602804829,5.092992634826797,4.19836518546589,5.249638140733918,4.8986667228950695,5.561142620056768,5.221663946906228,5.487306413783106,5.581612628308343,5.479272401195799,5.3280010149549355,5.376515483610205,5.405202872707879,5.045984751104883,5.291136846393895,5.689931246979145,5.685686898061955,5.541673214693883,5.104230670871963,5.226264494034671,4.19836518546589,4.787700576915933,5.448214395757908,5.502824334707814,5.232383717759061,5.330568797719054,4.934394183681079,5.542555074275703,5.249450671739411,5.663494544753585,5.278115676028202,5.641488647230557,5.59641468129332
SPBC11B10.09,8.518005145536401,8.537474624313205,8.470844436611225,8.802247247809197,8.529902460233805,8.189525151794257,8.227239129524326,8.384592487585305,8.364664821059277,8.149652371045674,8.6993345564231,8.555904458775743,8.388987374084278,8.283374753380418,8.50951204553346,8.483635410978051,8.36978550272053,8.572569644640762,8.644804699795024,8.625553855865618,8.70413479651149,8.574992079555278,8.591614953062402,8.467980554918235,8.31790383652634,8.754257769716464,8.626043169463678,8.58155966264861,8.802442367783069,8.291245473125855,8.401905062878328,8.685635204207214,8.54854316478151,8.514992921157388,8.649909416569463,8.472362998336973
SPBTRNATHR.06,9.194185589915767,8.46785744162558,8.235804011658853,10.199751565717701,9.881199700575017,9.585438306560858,10.17421815790626,9.097535358655046,9.274549213640096,9.366811317015667,9.30826885432107,9.339946623879628,10.099548376877234,9.530790544997565,8.967343986920524,9.555212759689933,8.902843912055722,9.14551149848285,9.319401137439753,9.078147503909705,8.863233370513244,10.763798918569018,9.848592814411537,9.422795609638767,10.326881572182836,9.799162258045163,9.391967622008409,10.484364210642852,9.616684888118892,8.975580087874606,10.40581160268117,9.298263238918683,9.283078682475121,9.863316380881377,9.144614990519676,9.074540090423321
SPBC1215.01,8.433200438323576,8.115020921572924,8.266899420308471,8.31571167077108,8.360589951248954,8.198712882183413,8.304631798076331,8.016365412919457,8.141708310125932,8.750741253438424,8.639639922517445,8.509686180500944,8.563196303755634,8.373994859796493,8.263652730982436,8.240418484939068,8.405011735752469,8.232193196496919,8.579587857665974,8.333112867612686,8.11139065973248,8.293957659810784,8.571229878507081,8.369651990946409,8.200500679049183,8.132274383696354,7.995251525782155,8.671547659248827,8.802442367783069,8.255340505672164,8.463358635745331,8.44180483754364,8.508163585473497,8.34239863013825,8.268256394502739,8.211519835728792
SPBC83.02c,12.864002336112197,12.806029708007225,12.600822503582107,13.05666997514637,13.079991834870173,12.95386992049327,12.775702162542304,12.693209173153027,12.28920886464779,12.377628842586537,12.534625614163058,12.401747437912459,12.762875762191184,12.77142416712725,12.641204193298961,12.795656170137141,12.780333028929748,12.55406910397724,12.761479773501682,12.52540446953251,12.35972968912147,13.091284900161583,12.971382203611928,12.709046095038788,12.82859339282538,12.722416481925197,12.587233391684936,12.440074817684078,12.179863807756206,12.09174764404718,12.663432797358881,12.584272363532664,12.679803423116294,12.928099458481668,12.848412517528443,12.666051239812912
SPBC83.03c,6.996439256552791,6.969862053587563,7.234947675727808,6.525748528413118,6.248199097959165,5.456226878070694,7.2633453056204855,6.472448851020207,7.15498988036624,6.738047383983247,6.924741009136977,7.109268260306445,6.746634077778218,7.088357337047561,7.380840032996042,6.930573773865516,7.277907659168396,7.048301672293165,6.701644465139057,7.089458053792355,7.398823513953365,6.044699101960409,6.440244052005543,6.808214688382616,6.691350984943749,6.904251647871957,7.2314332160243175,6.9539181386392395,6.573223947899372,7.284747304088145,7.132568412873608,7.057911554136032,7.005176751884575,7.119759724740986,6.841704510925003,7.4020646261775
SPBC83.04,6.7666855439879114,6.888533423647458,6.8425295069919,6.0764237338123,6.51309842034729,5.295881524584732,5.65547480180036,6.521446636791159,6.649246376313857,6.890185891953937,6.64422295636246,6.6273538331911945,6.470870232375916,6.911282527773669,6.976183136505774,6.509384615881482,6.682660279385133,6.992637698082219,6.569084786827685,7.056230013219165,6.611888739708778,6.113609181878344,6.648456682240828,6.560131046602706,6.128263331424517,6.334792530359899,6.146497510462616,6.5366331452708915,6.5186269996038,6.435184665658523,6.860128910521759,6.836790239657944,6.7676354680286295,6.552163137729874,6.625029414473369,7.123458767544245
SPBC83.06c,7.074470576046071,6.590071923647556,7.03890169057736,7.326902044335418,7.181712564075597,6.5012517029906665,6.2353915120586,7.002198970269417,7.001613287914429,6.865974344294302,7.071659582320555,7.039766696086826,6.871402688580898,6.881906822116256,6.99124881341386,6.792036874822958,7.062282856226588,7.215209603686237,6.948471796186714,6.492378249903937,6.959678220845061,7.225338148790157,6.800322980075895,7.248270252934883,6.7780731016246785,6.680202669126252,7.452052897463551,6.70721276982623,7.052784566839294,7.088338140404606,6.8909376670124,6.906926913531663,6.99605515714827,6.989807061348296,6.964808119573974,6.9119619455168095
SPBC83.07,7.676481557915787,7.802390176444431,7.940026585295839,7.254276894200475,7.673559775539419,8.084363309975423,8.015390702974486,8.42229307994553,8.359493624764331,7.844071250543925,7.341603380898776,7.8345551572788015,7.8513011702093936,8.011489551055016,8.21403932012245,8.108504563995643,7.835665761860436,8.19628347922198,7.690430956818255,7.594080529391341,7.75544201584876,7.441988850601676,7.645870524327107,7.92759668119402,7.995287885482824,8.159062563043172,8.171301744453533,7.477579869822288,7.812184394724578,8.041862201709556,7.841196273394886,7.8256678870764524,7.61453313028475,8.089960106082234,7.833635478883988,8.144975384486006
SPBC83.09c,6.332780166511035,6.610780917878844,6.637964745668681,4.6167420543343995,6.360674877507955,5.204101083116349,6.282378168473685,6.341352547340945,6.577430554091418,6.738047383983247,6.277959783208036,6.542139112127986,6.411210085415773,6.75767584251596,6.5741797472514305,6.109463844678567,6.33329023038795,6.54290932161766,6.465667134213437,6.40020034320797,6.515754676351745,6.463372302042155,6.402132033154594,6.372365883726542,6.001634258462339,6.27417795930806,6.350692675589205,6.559178626886206,7.135041886503804,6.360008302731346,6.270509969637555,6.558267203118378,6.506175839429209,6.385595095752928,6.017209336691461,6.426815722198817
SPBC83.11,8.497901922964745,8.8168690153641,8.709933224756506,9.343292708335182,8.997945935454185,8.450065223139944,8.985862144919968,9.764976942547783,9.288190322657659,8.757188969603202,8.835801363839478,8.724092161749374,8.869358908207317,8.658854461129886,9.040156211310174,8.68199053507905,9.0456173107471,9.045061288802618,8.396871101198581,8.506572214096723,8.854650285758126,8.78072918970657,9.037084290960342,9.145317311599129,9.577280945242174,9.287143729367626,9.743241461819192,8.5411976822908091,8.497078803215835,8.912147859641864,8.803915706180234,8.994467321535328,8.9166897883005,8.87298270731161,8.90846114169271,9.020041789761997
SPBC83.13,10.391429550434768,10.344566991636938,10.338263097122097,10.528422653762105,10.678191865264347,10.582977532823929,10.90421557512926,10.901477883990662,10.685827465042241,10.644218589898067,10.823756250500509,10.64860435649032,10.591195340718025,10.461674745659051,10.442063180809667,10.478614248782065,10.836286082987163,10.478833262179618,10.198427770065363,10.127043337075195,10.317930343361766,10.696464925538367,10.59267083074333,10.698015707543352,10.656176060540442,10.608581683830474,10.70668005223237,10.453592123288367,10.412789104375504,10.643602124656903,10.382202104395299,10.479662974072147,10.469525040001395,10.638071857170326,10.551532656870172,10.394476022554578
SPBC83.15,7.873513737197684,8.0794858058823,8.10849432081544,8.123226074071464,7.8764493680215235,9.050548890978106,6.3715211582369164,6.313479666335388,7.118201548259292,7.856190010429902,7.309903613153726,7.681844826020945,7.940196236396982,8.162888144176298,8.305698089973276,8.098942562456646,7.866421491486558,8.520351961347464,7.759724268259243,7.87410750759616,7.993974285803551,7.970182308526746,7.9799626418523255,8.053235656535339,6.798917367642913,7.2660181502949,6.6706278543104,7.528415046889941,7.599282364242699,7.578980437161787,7.881913760970483,7.837470824208267,7.822352288579453,7.959135701084139,7.993656782437668,8.068013696959802
SPBC83.16c,9.250753081265836,9.685309765596175,9.564053126488977,10.624629962177396,10.589516806092611,10.787903113123727,11.216976244892937,11.831727269310097,11.5662006711497,9.864086790088667,9.916451458879685,9.750247922845338,9.50261654468546,9.41535243138585,9.954986129598527,9.465401171835572,9.728326976586322,9.695533540240037,9.447465942442955,9.552000679541212,9.40457668285941,10.873699116081143,10.612714228904261,10.701202440382028,11.38594458724865,11.432403802029606,11.432200290018914,9.63313097878927,10.270111124470867,9.950163563350145,9.413699033512668,9.702836927087032,9.521386887887683,9.302866540712166,9.335096653191398,9.55763983851477
SPBC83.17,10.852213201302211,10.798566834945568,10.815896143523526,11.153883587025408,11.516763490508763,11.347583827165177,11.612102529086142,11.47576472662074,11.645643765395773,10.974848219966411,11.18665908514538,11.009460990533725,10.527184034159353,10.681532563765396,10.48307759371937,10.846782914787765,10.138436878695403,10.702544343241561,10.818195339479196,10.987141555067048,10.855191190455425,11.27651156280207,11.460850086418855,11.274192037053922,11.583606063141097,11.728421725848865,11.758958727178408,10.985351730868803,10.790535501647465,10.905788739158734,10.211105111024418,10.382940063764227,10.524160734473387,10.559726878615072,10.604885680927234,10.74374789883449
SPBC83.18c,6.592028258999386,7.26733253232487,7.385611498579423,6.714608060408823,7.473101667309948,7.712482682901262,6.839022792442351,7.694392462733132,7.779845590150815,7.577097564245178,6.993460571196013,7.6882788598196825,7.532019578240817,7.344656686999345,8.081916149287139,7.439878408451702,7.671048186513869,7.994864450729732,7.339697448665506,7.288054731432065,7.114128142760375,7.6836611663795615,7.35991959096337,7.018084567980258,7.374394898498089,7.119162360787739,7.16392849718318,7.134047167317451,7.761873879438198,7.468536632439468,7.247152991186236,7.8017643678886195,7.542036405870371,7.276092939178894,7.596115285727723,7.634549186811599
SPBC29B5.01,8.107677145919693,8.867607105447048,8.8801635860451409,9.380815539923091,9.867751982242291,10.154764255123949,9.70532299020096,10.486695649343144,10.628043629704225,7.972027391952312,8.10303835891045,8.17324911181353,8.450621086460023,9.023536540375899,9.413333786030439,8.836310240437268,9.327971278480117,9.498977585228323,8.09691625585526,8.597430023759555,8.206433717329942,9.908017990985854,9.714008937114139,9.717554596425241,10.03592575563863,9.70450374759744,9.982698362113833,7.7863969310287615,8.152595417121054,7.730009895951648,8.51907687480541,9.02045097830077,8.637608587037276,8.887994271740999,8.60944840088725,9.187633622984897
SPNCRNA.1442,5.540840187404792,5.554777521676901,5.684607064967536,5.026632127730395,5.5018812932637795,4.655393656425447,5.425606881269491,5.254860838317315,5.147129343847384,5.221663946906228,5.289732178466346,5.327727052788262,5.255129177110557,5.607366971622431,5.120737053846541,5.283762830465945,5.095846278380879,5.347373022319406,5.804914028273943,5.635713490943945,5.60068295211427,5.933516914260209,5.624231423607151,5.78358964236183,5.282876294956083,5.155344926350909,5.247453390791756,5.53324779725324,5.404599451540459,5.030443341953901,5.758583676834027,5.336695783061903,5.46434099055287,5.524984259662207,5.438064500073921,5.392343110941358
SPNCRNA.1443,6.834000443647675,7.202044366931813,6.873829768917477,5.903237475934208,6.51309842034729,6.227846710845017,6.520697446438564,6.950563548899099,6.481878944256271,6.535896256213552,6.93176896446628,6.944963131282718,6.582699668744673,6.468755644603488,6.96095148670456,7.005384623779455,7.080105999937924,7.03459378272884,6.788964232611672,7.030776712047843,7.171404896835802,6.513534201649047,6.440244052005543,6.5405328358477615,7.018311510405439,6.725113272137347,6.9290345748399425,6.756386139378878,7.170097651885193,7.002909407343598,6.682953334902254,6.9627617543881986,6.920831125751836,6.820935937727014,6.990733640623497,6.810357182613067
SPBC27.01c,7.716384909077241,8.0794858058823,7.910731771821941,7.876939352570695,7.652636600293423,7.605534854375698,7.617845506169837,7.725028386028222,8.212313578717772,7.5917086856012315,7.687379784158882,7.525182796893636,7.773684805824894,7.725024329303813,7.774167083904197,7.824787807300734,7.688394856550367,8.036127804460351,7.904298200164964,7.951965413870178,8.4079396300408,7.1655112430345875,7.9100270409826186,8.223137236888224,7.81686638944237,7.89770957445108,8.07011803315196,7.424846455335261,7.733135028280038,7.656503621447064,7.524405368355956,7.758942069857312,7.8918611708288395,7.730529677499406,7.819452650456417,7.932385055990617
SPNCRNA.1445,4.899917431939851,4.58739661631315,5.047420038442138,5.624019929333423,5.175380853296429,4.19836518546589,5.287567080359077,5.004440202230592,5.268921736222141,4.853563336679969,4.9988331213885635,5.2854390292078675,5.211937119618925,4.828010435272374,5.318988571025902,5.405202872707879,4.935000607776176,5.097471451867682,5.032139905404846,4.19836518546589,4.696044926013378,5.398840090020436,5.508174078719036,4.19836518546589,4.974037952014353,4.542131998860702,5.159418719172935,5.033571696834782,5.008953220632263,4.594821188036727,5.6006859059526235,4.915381526103499,5.034690379516336,4.7717188624682185,5.1205240458279615,5.133386644103945
SPBC27.02c,7.0037172966564984,7.161357072479487,6.744089372889103,6.420264492967337,6.692487207433747,7.949201213223441,7.122075035496891,7.0681817639342945,7.357458296029547,6.890185891953937,7.09054005768484,7.059981464474769,6.609253877273775,6.805594202759616,7.1995750071174855,6.952364855073538,6.998035519257187,6.87409681697122,6.8223841623359265,7.072943319346831,7.035962164210764,7.1501454937098625,6.988058551444426,7.339553520622881,7.304319911891108,7.151956972286168,7.459076879304093,7.003210022850034,7.3486222565352355,7.057877887549561,7.026252062398773,6.860569405817783,6.93046138751801,6.7686075782897275,7.028733546111564,6.538844420443154
SPNCRNA.1446,6.96693812270396,6.569038239733078,6.721213708268452,6.406466404696883,6.305657698100241,6.26533636759516,7.292892643058711,6.859962039712913,6.75028041862007,7.151793080483598,6.7522955098210415,7.19381591860298,6.770183403200266,6.805594202759616,7.0354865667720645,6.509384615881482,6.63450789135125,6.727226821433285,6.701644465139057,6.703725734241811,7.137321867835492,6.608526765534039,6.632289972849912,6.279440358233484,7.018311510405439,6.429942114190588,6.908401858873221,6.937088831431277,6.839415787038944,6.903278074594877,6.659089945923475,6.951774097584476,7.0232416942049465,6.385595095752928,6.674460792225751,6.538844420443154
SPBC27.03,5.731842546152852,5.554777521676901,5.855230430443114,5.624019929333423,5.384285196915307,5.295881524584732,6.135890960942345,5.995080133412926,5.919878492977328,5.4777187927037625,5.983684269646887,5.812882351269091,5.690588429767328,5.794797062826325,5.747766473570022,5.910629127130554,6.001420079771143,6.207208009557547,5.875671797337154,5.8450173591661985,6.140613936033196,6.210362309082444,5.913782333672559,6.5405328358477615,6.128263331424517,6.210571140231825,6.235560253187088,6.15702410918069,5.537957563116284,6.195201356530183,6.187095382777247,5.925933953648989,6.092906713042201,5.560849232433358,5.812934836017622,6.110676934461202
SPBC27.08c,11.76192228617689,12.175893891391796,11.94496436806201,12.253727032680754,12.144146594645422,12.275535316027161,11.867617089612702,12.489165871333698,12.059744842214313,11.452397686984295,11.061513283105615,11.103805363269405,11.632183121030126,11.728235476100751,11.800206422052963,11.661490785647311,12.031604445595725,11.93752334725372,11.846183690933481,11.714142104263775,12.003453172978594,12.37062557802148,12.134115235580976,12.574491549741873,12.204851095310104,11.777882311731828,12.339428396456837,11.159063532279475,11.20370113144284,11.797925192281559,11.723083328247506,11.807394841707847,11.717341037202688,11.835328693443794,11.734522757363338,12.057783304195075
SPNCRNA.1448,5.96112331748326,5.774353093757746,5.602762479208907,5.354665744553628,5.988159667575772,6.531753680794004,6.385802912740501,5.995080133412926,5.64262681717047,5.799711851443214,5.813400001433469,5.644083884207602,6.102549690000495,6.014873918849154,5.707740113009597,6.003003238941672,5.600496219203685,5.588668761320536,5.804914028273943,5.685686898061955,5.435272120049577,5.517705149214338,6.215332973807975,6.349749513187924,5.8603509700258165,5.9719056481994,6.127907963674367,5.78702061359937,6.223064049487585,5.4476734735613,5.897280344316559,5.973333797519814,5.832125202444384,6.235194025862945,5.933882013777772,5.951389234509495
SPBC28F2.02,10.226016941898367,10.165470043416496,10.121209664048894,10.574756586220028,10.367093170456023,10.552957990335821,10.778544490765752,10.639487162045516,10.615122589938585,10.616164823027418,10.391627540776735,10.279424644444642,10.449612041473785,10.571303754439647,10.406741146616133,10.474938440299002,10.384435367737826,10.450004142419766,10.218419205460044,10.083184702316112,10.093720646015182,10.595466806484223,10.389253805253084,10.502425493961114,10.661028387579783,10.776497685737969,10.724088654990888,10.34626077658849,10.337064046836405,10.345536089597266,10.362674795493552,10.353632637298414,10.539617830549847,10.37946745531736,10.558973525959903,10.414312737275797
SPBC28F2.06c,6.731739964942414,6.854607005495724,6.697946055147109,6.378427376965756,6.439087581127609,6.966408684630561,6.203082219650566,6.313479666335388,7.015061807885416,6.865974344294302,6.183194874917671,6.831370508252749,6.722670012940626,7.0494560076184625,6.898285929484022,6.63783393015031,6.6467079652367405,6.502799833839328,6.627500133557993,6.659545470028331,6.829545245265151,6.585403046086747,6.322412246793911,6.689848062095518,6.274328761783462,6.210571140231825,6.554408955748143,6.466612028394278,6.402201477470527,6.627577542986467,6.532982539339913,6.737309853132723,6.544969404974799,6.520480931614294,6.812782460860269,6.581142506423586
SPBC28F2.10c,9.743630941398335,9.52087613411006,9.644448966997153,9.506488784350342,9.190416007138841,8.715896432668853,9.257685371494897,8.843818135216075,9.139581562932664,9.345596696235962,9.486882676931064,9.52081679903195,9.539709588332823,9.66529307557784,9.39402800445857,9.654457884916788,9.322466568159898,9.476768575610315,9.849773565856598,9.783939773057417,9.609086860869203,9.319635405610109,9.264602337708503,9.004364113077449,9.238001702060743,9.179108726570057,9.105534820215277,9.478136786324955,9.647605372136493,9.339736374329936,9.623735788843954,9.561438637732765,9.51826802862073,9.48555264242166,9.719907654254998,9.529321028399108
SPNCRNA.1450,5.443588822047231,5.397503778977372,4.993974527642711,5.420982926848844,5.3197633687017865,4.19836518546589,4.920896140880825,5.561486568622804,5.004227409921174,4.9974749250039645,5.779614647337944,5.407047338172294,5.479272401195799,5.1504448050535245,5.4308225417958145,5.611179984427937,5.269694478814483,5.291136846393895,5.415882791855521,5.685686898061955,5.118392900373637,5.398840090020436,5.226264494034671,5.497358822730926,5.724146839305635,5.155344926350909,5.204550414093269,5.267125566291208,5.473454285936011,5.3598559540751225,5.628615474703724,5.624235305907272,5.582646112239851,5.3238737681314605,5.392070223118105,5.133386644103945
SPBTRNAMET.05,13.161865133763067,12.214321405318712,12.753210098397672,13.325066304164068,14.431799645149358,14.050591383290852,13.008907551808672,13.422928307718113,12.871782034953094,13.508800722949873,13.889955513287148,13.789642248652083,13.86816449949678,13.543018118481944,13.338255823035079,13.67777425698031,13.326670801596299,13.101866305164513,13.584128091516671,12.569950268078205,12.216587489826415,14.491579398102962,13.90549287478763,13.200383555360501,14.002210512105622,13.39393566408334,13.665304340738592,13.974067090596332,13.239518900673716,13.190271690183524,13.923493795905424,13.202375484616455,13.512672033056369,14.46758485892129,13.860175934226666,13.483558813705693
